EnsemblID	s17AAO2007-Pol	s17AAO2007-tot	s17T-Pol	s17T-tot	sDALJO-Pol	sDALJO-tot	sMAYCL-Pol	sMAYCL-tot
ENSG00000199202	0	0	0	0	0	0	0	0
ENSG00000237631	0	0	0	0	0	0	0	0
ENSG00000225194	0	0	0	0	0	0	0	0
ENSG00000237212	0	0	0	0	0	0	0	0
ENSG00000201938	0	0	0	0	0	0	0	0
ENSG00000275465	0	0	0	0	0	0	0	0
ENSG00000287187	0	0	0	0	0	0	0	0
ENSG00000224546	213	298	209	127	71	100	163	112
ENSG00000231678	0	0	0	0	0	0	0	0
ENSG00000231810	0	0	0	0	0	0	0	0
ENSG00000213556	0	0	0	0	0	0	0	0
ENSG00000148156	0	0	0	0	0	0	0	1
ENSG00000187003	0	0	0	0	0	0	0	0
ENSG00000070061	1096	764	794	511	754	422	1103	424
ENSG00000119328	156	257	131	122	100	235	107	130
ENSG00000119326	1666	1389	2059	1410	1149	1045	3302	1256
ENSG00000199331	0	0	0	0	0	0	0	0
ENSG00000207698	0	1	0	0	0	0	0	0
ENSG00000148386	0	0	0	0	0	0	0	0
ENSG00000107164	1891	1369	1511	1063	1325	1003	2390	808
ENSG00000277713	0	0	0	0	0	0	0	0
ENSG00000232172	0	0	0	0	0	0	0	0
ENSG00000130713	418	389	234	146	261	272	349	179
ENSG00000097007	4024	3943	4099	2940	2667	2832	4158	3030
ENSG00000288570	0	0	0	0	0	0	0	0
ENSG00000224797	0	0	0	0	0	0	0	0
ENSG00000188710	8	12	19	9	16	9	7	2
ENSG00000130720	68	71	50	31	24	11	128	108
ENSG00000236658	0	0	0	0	0	0	0	0
ENSG00000130711	0	2	1	0	0	1	0	1
ENSG00000234055	0	0	0	0	0	0	0	0
ENSG00000268707	1	0	0	0	0	0	0	0
ENSG00000188483	602	541	624	472	317	275	671	689
ENSG00000224307	0	0	1	0	0	0	0	0
ENSG00000179082	0	0	0	0	0	0	0	0
ENSG00000268615	0	0	0	0	0	1	0	0
ENSG00000233901	18	37	38	66	12	53	14	96
ENSG00000242281	0	0	0	0	0	0	0	0
ENSG00000236146	0	0	0	0	0	0	0	0
ENSG00000230676	0	0	1	0	0	0	0	0
ENSG00000226355	0	0	0	0	0	0	0	0
ENSG00000261334	0	0	0	0	0	0	0	0
ENSG00000235007	0	0	1	0	0	0	0	0
ENSG00000204055	0	0	0	0	0	0	0	1
ENSG00000234680	0	0	0	0	0	0	1	0
ENSG00000106714	63	51	370	217	1	5	62	37
ENSG00000226625	0	0	0	0	0	0	0	0
ENSG00000271454	0	0	0	0	0	0	0	0
ENSG00000243695	0	0	0	0	0	0	0	0
ENSG00000278825	0	0	0	0	0	0	0	0
ENSG00000204849	0	1	0	0	0	0	0	0
ENSG00000277024	0	0	0	0	0	0	0	0
ENSG00000215112	0	0	0	0	0	0	0	0
ENSG00000224038	0	0	0	0	0	0	0	0
ENSG00000231140	0	0	0	0	0	0	0	0
ENSG00000198416	8	13	16	13	11	10	38	19
ENSG00000229707	0	0	0	0	0	0	0	0
ENSG00000269692	0	0	0	0	0	0	0	0
ENSG00000273994	0	0	0	0	0	0	0	0
ENSG00000234720	0	0	1	2	0	0	0	0
ENSG00000226108	0	0	0	0	0	0	0	0
ENSG00000232239	0	0	0	1	0	0	0	0
ENSG00000278175	26	59	22	27	6	14	10	25
ENSG00000229273	0	0	0	0	0	0	0	0
ENSG00000204837	1	0	1	0	9	9	0	0
ENSG00000283886	8	10	5	6	2	7	3	7
ENSG00000277774	0	0	0	0	0	0	0	0
ENSG00000252724	0	0	0	0	0	0	0	0
ENSG00000232798	0	0	0	0	0	0	0	0
ENSG00000284116	4	3	3	1	4	7	1	0
ENSG00000184961	0	0	0	0	0	0	0	0
ENSG00000237846	0	0	1	2	0	0	0	0
ENSG00000230804	5	4	14	8	0	4	15	13
ENSG00000228136	0	0	0	0	0	0	0	0
ENSG00000236966	0	0	0	0	0	0	0	0
ENSG00000283211	0	0	0	0	0	0	0	0
ENSG00000283246	0	0	0	0	0	0	0	0
ENSG00000183148	0	0	0	0	0	0	0	0
ENSG00000240240	0	0	5	0	0	0	0	0
ENSG00000212441	0	0	0	0	0	0	0	1
ENSG00000234812	0	0	0	0	0	0	0	0
ENSG00000231390	0	0	0	0	0	0	0	0
ENSG00000223839	1	3	4	0	0	0	0	0
ENSG00000224681	0	0	0	0	0	0	0	0
ENSG00000227069	6	3	5	10	10	11	7	4
ENSG00000232433	0	0	0	0	0	0	0	1
ENSG00000274157	0	0	0	0	0	0	0	0
ENSG00000278122	0	0	0	0	0	0	0	0
ENSG00000274067	0	0	0	0	0	0	0	0
ENSG00000119457	1	0	0	0	0	0	0	0
ENSG00000271631	0	0	0	0	0	0	0	0
ENSG00000228623	14	46	9	10	6	15	25	25
ENSG00000237906	0	0	0	0	0	0	0	0
ENSG00000285115	0	0	0	0	0	0	0	0
ENSG00000284763	0	0	0	0	0	0	0	0
ENSG00000284962	0	0	0	0	0	0	0	0
ENSG00000285076	0	0	0	0	0	0	0	0
ENSG00000284867	0	0	0	0	0	0	0	0
ENSG00000285370	0	0	0	0	0	0	0	0
ENSG00000225684	87	127	77	64	83	142	77	80
ENSG00000231528	85	126	76	66	91	147	83	89
ENSG00000136867	16	9	15	16	26	45	47	35
ENSG00000165204	0	0	0	0	0	0	0	1
ENSG00000233425	0	0	0	0	0	0	1	0
ENSG00000056586	937	1070	1386	928	617	947	1389	794
ENSG00000212447	0	0	0	0	0	0	0	0
ENSG00000186130	214	169	203	163	172	167	299	81
ENSG00000171448	107	127	90	58	29	49	82	37
ENSG00000261094	1	3	2	0	1	1	0	0
ENSG00000286718	0	0	0	0	0	0	0	0
ENSG00000011454	1298	993	2143	1372	777	693	2720	906
ENSG00000222351	0	0	0	0	0	0	0	0
ENSG00000213216	0	0	0	0	0	0	0	0
ENSG00000225078	0	0	0	0	0	0	0	0
ENSG00000236901	10	15	9	3	4	2	10	6
ENSG00000165209	142	110	80	33	46	37	68	35
ENSG00000283941	0	0	0	0	0	0	0	0
ENSG00000207000	0	0	0	0	0	0	0	0
ENSG00000270236	0	0	0	0	0	0	0	0
ENSG00000278910	0	0	0	0	0	0	0	0
ENSG00000243888	0	0	0	0	0	0	0	0
ENSG00000229312	0	0	0	0	0	0	0	0
ENSG00000173068	698	515	762	406	449	434	613	263
ENSG00000233551	0	0	0	0	0	0	0	0
ENSG00000285169	0	0	0	0	0	0	0	0
ENSG00000285130	1	1	1	0	0	1	0	0
ENSG00000165060	96	114	58	50	77	108	78	105
ENSG00000119139	23	18	34	23	5	4	10	2
ENSG00000265181	0	0	0	0	0	0	0	0
ENSG00000237886	1	2	6	0	0	4	0	0
ENSG00000172889	172	176	226	183	339	313	229	246
ENSG00000199161	0	0	0	0	0	0	0	0
ENSG00000169692	850	1135	803	818	1080	1675	981	1326
ENSG00000165716	5	2	17	16	2	5	8	11
ENSG00000233016	239	552	774	775	177	424	329	591
ENSG00000280496	0	0	0	0	0	0	0	0
ENSG00000276161	0	0	0	0	0	0	0	0
ENSG00000274998	0	0	0	0	0	0	0	0
ENSG00000281808	0	0	0	0	0	0	0	0
ENSG00000274356	1	2	0	0	0	1	0	0
ENSG00000187922	0	0	0	0	0	0	0	0
ENSG00000204003	0	0	0	0	0	0	0	0
ENSG00000267206	0	0	0	0	0	0	0	0
ENSG00000278756	0	0	0	0	0	0	0	0
ENSG00000177984	0	0	0	0	0	0	0	0
ENSG00000224662	0	0	0	0	0	0	0	0
ENSG00000244187	150	388	123	177	163	345	167	397
ENSG00000272896	0	0	2	0	0	0	2	2
ENSG00000213213	3	6	5	5	1	7	5	16
ENSG00000273066	4	4	3	1	0	3	0	0
ENSG00000272679	0	0	0	0	0	0	0	0
ENSG00000228544	6	15	7	2	4	4	8	3
ENSG00000196642	1747	2078	1309	1106	1276	1652	1690	1951
ENSG00000213212	0	1	0	0	0	0	0	0
ENSG00000265806	1	1	2	0	3	0	3	0
ENSG00000232434	180	255	150	125	137	153	197	224
ENSG00000054148	965	1890	825	1068	763	1998	1089	2459
ENSG00000177943	18	36	17	7	12	11	24	24
ENSG00000107223	4066	5599	2298	2847	3284	4786	3168	4431
ENSG00000266507	0	0	1	0	0	0	0	0
ENSG00000228401	0	0	0	0	0	0	0	0
ENSG00000213221	4	6	4	1	2	6	2	0
ENSG00000187796	188	146	75	39	232	200	169	97
ENSG00000165689	629	997	591	501	397	708	570	759
ENSG00000165688	1873	1366	1032	819	1381	940	1771	936
ENSG00000148384	317	362	312	224	248	280	326	256
ENSG00000196366	0	4	0	0	1	1	0	4
ENSG00000263403	0	0	0	0	0	0	0	0
ENSG00000227512	0	1	0	0	0	0	0	0
ENSG00000106701	41	62	55	34	33	57	45	20
ENSG00000229419	47	48	61	55	29	13	69	8
ENSG00000228317	0	0	0	0	0	0	0	0
ENSG00000279609	0	0	1	0	0	0	0	0
ENSG00000186051	0	0	3	1	0	0	0	0
ENSG00000156345	136	107	131	83	80	76	182	119
ENSG00000136878	744	508	671	419	475	347	896	388
ENSG00000106948	484	460	361	294	173	162	380	326
ENSG00000135049	460	383	324	184	195	220	535	163
ENSG00000205442	0	0	0	0	0	0	0	0
ENSG00000165185	31	28	47	27	17	27	114	71
ENSG00000136866	26	32	19	11	10	18	20	17
ENSG00000148335	524	540	264	268	479	507	402	411
ENSG00000119408	1108	1262	948	826	724	961	999	791
ENSG00000066697	485	993	454	475	413	961	464	374
ENSG00000130558	53	66	46	42	59	38	62	59
ENSG00000147905	610	607	465	329	382	466	720	366
ENSG00000106829	1251	889	1050	626	723	616	648	258
ENSG00000107362	221	188	214	144	185	136	367	119
ENSG00000165059	0	0	0	0	0	0	0	1
ENSG00000228278	0	0	1	0	0	0	0	0
ENSG00000107077	379	286	454	273	259	209	566	226
ENSG00000196873	260	608	298	242	199	493	292	310
ENSG00000276581	0	1	0	0	0	0	0	0
ENSG00000260220	0	0	0	0	0	0	0	4
ENSG00000119314	1172	1225	1359	782	617	910	1842	997
ENSG00000159899	944	792	1043	640	617	512	1094	620
ENSG00000086062	5093	5598	5953	4844	3870	5322	5822	3760
ENSG00000106692	517	561	620	374	310	518	426	179
ENSG00000234160	31	30	31	22	10	19	32	21
ENSG00000147912	87	77	63	55	69	50	106	95
ENSG00000256966	0	0	0	0	0	0	0	0
ENSG00000175768	58	179	60	84	69	142	66	115
ENSG00000255872	0	0	0	0	0	0	0	0
ENSG00000233111	1	0	1	0	1	1	0	2
ENSG00000070601	0	0	0	1	0	0	3	2
ENSG00000201287	0	0	0	0	0	0	0	0
ENSG00000165275	48	62	44	37	25	35	44	21
ENSG00000107371	312	344	153	140	239	263	227	195
ENSG00000122741	581	591	559	419	390	591	815	488
ENSG00000232454	1	1	0	1	0	1	1	1
ENSG00000226055	3	8	3	1	2	7	2	2
ENSG00000122696	115	187	113	97	57	139	105	99
ENSG00000213839	71	64	70	41	24	59	60	27
ENSG00000107338	666	696	634	467	346	364	883	974
ENSG00000251745	0	0	0	0	0	0	0	0
ENSG00000200026	0	0	0	0	0	0	0	0
ENSG00000252582	0	0	0	0	0	0	0	0
ENSG00000126878	18	25	32	30	4	7	3	13
ENSG00000126883	1057	808	1175	691	645	512	1144	653
ENSG00000252622	0	0	0	0	0	0	0	0
ENSG00000236986	0	0	0	0	1	0	0	0
ENSG00000246851	0	0	0	0	0	0	0	0
ENSG00000226987	0	0	0	0	0	0	0	0
ENSG00000126882	17	28	26	16	7	14	16	34
ENSG00000222658	0	0	0	0	0	0	0	0
ENSG00000285637	0	0	0	0	0	0	0	0
ENSG00000214121	2	1	0	1	2	0	1	0
ENSG00000234586	0	0	0	0	0	0	0	0
ENSG00000234740	0	3	3	2	0	4	0	1
ENSG00000223672	0	0	0	0	0	0	0	0
ENSG00000270547	0	0	0	0	0	0	0	0
ENSG00000050555	8	0	8	0	1	1	1	0
ENSG00000235284	0	0	0	0	0	0	0	0
ENSG00000231587	2	0	1	2	2	4	1	0
ENSG00000230289	0	0	0	0	0	0	0	0
ENSG00000130717	345	614	357	362	233	426	540	647
ENSG00000277490	0	0	0	0	0	0	0	0
ENSG00000277350	0	0	0	0	0	0	0	0
ENSG00000276039	0	0	0	0	0	0	0	0
ENSG00000274355	0	0	0	0	0	0	0	0
ENSG00000276348	0	0	0	0	0	0	0	0
ENSG00000274820	0	0	0	0	0	0	0	0
ENSG00000275969	0	0	0	0	0	0	0	0
ENSG00000288023	0	0	0	0	0	0	0	0
ENSG00000252153	0	0	0	0	0	0	0	0
ENSG00000230815	0	0	0	0	0	0	0	0
ENSG00000236095	0	1	1	0	0	0	0	0
ENSG00000224764	0	0	0	0	0	0	0	2
ENSG00000285807	0	0	0	0	0	0	0	0
ENSG00000274115	0	0	0	0	0	0	0	0
ENSG00000207563	1	1	0	1	0	0	0	0
ENSG00000207864	2	0	0	3	1	1	1	0
ENSG00000207617	0	0	0	0	0	0	0	0
ENSG00000284459	0	0	0	0	0	0	0	0
ENSG00000229065	0	0	0	0	0	0	0	0
ENSG00000223849	0	0	0	1	0	0	0	1
ENSG00000251884	0	0	0	0	0	0	0	0
ENSG00000106991	11565	8328	12435	7134	7745	5572	13614	10061
ENSG00000222421	0	0	0	0	0	0	0	0
ENSG00000222455	0	1	0	0	0	0	0	0
ENSG00000106992	122	172	135	126	75	86	127	114
ENSG00000257524	3	5	2	3	1	2	2	5
ENSG00000263979	0	0	0	0	0	0	0	0
ENSG00000136840	455	918	446	472	377	750	321	885
ENSG00000167103	55	58	6	14	14	20	17	39
ENSG00000227218	8	6	1	1	2	0	4	4
ENSG00000136908	361	773	359	414	297	710	312	803
ENSG00000167106	948	1197	928	828	412	543	856	1001
ENSG00000158122	113	201	162	145	74	166	176	137
ENSG00000224848	1	0	1	3	0	2	1	3
ENSG00000233820	3	1	2	0	0	0	1	0
ENSG00000196597	32	19	15	13	14	17	17	6
ENSG00000269907	0	1	1	2	0	0	0	0
ENSG00000227257	0	0	0	0	0	0	0	0
ENSG00000188152	4	12	11	6	4	2	2	7
ENSG00000236745	0	0	0	0	0	0	0	0
ENSG00000226604	0	0	0	0	0	0	0	0
ENSG00000244757	0	0	1	0	0	0	0	0
ENSG00000256040	0	0	0	0	0	0	0	0
ENSG00000229105	0	0	0	1	0	0	0	0
ENSG00000230894	0	0	0	0	0	0	0	0
ENSG00000285820	0	0	0	0	0	0	0	0
ENSG00000230734	0	3	1	1	1	1	1	4
ENSG00000207268	0	0	0	0	0	0	0	0
ENSG00000201140	0	0	0	0	0	0	0	0
ENSG00000222413	0	0	0	0	0	0	0	0
ENSG00000233516	0	0	0	0	0	0	0	0
ENSG00000261534	0	0	0	0	0	0	0	0
ENSG00000237548	0	0	0	0	0	0	0	0
ENSG00000266583	0	0	0	0	0	0	0	0
ENSG00000119421	812	889	496	502	730	802	894	828
ENSG00000185681	0	0	1	0	0	0	0	0
ENSG00000106852	1	0	0	0	0	0	2	0
ENSG00000119446	451	665	360	353	361	635	403	314
ENSG00000148187	286	368	162	169	174	267	190	168
ENSG00000269970	0	1	0	1	6	7	0	1
ENSG00000107186	1005	773	1286	635	519	402	1309	336
ENSG00000286547	0	0	0	0	0	0	0	0
ENSG00000160539	260	328	186	198	105	160	221	269
ENSG00000285287	0	0	0	0	0	2	0	0
ENSG00000283526	1	0	0	0	0	0	0	0
ENSG00000235119	0	0	1	0	0	0	0	0
ENSG00000095397	74	97	107	82	59	71	57	35
ENSG00000271214	0	0	0	0	0	0	0	0
ENSG00000235797	0	0	0	0	0	0	0	0
ENSG00000157693	161	184	153	101	66	112	102	53
ENSG00000201749	0	0	0	0	0	0	0	0
ENSG00000230054	0	0	0	0	0	0	0	0
ENSG00000230601	0	1	0	0	0	0	0	0
ENSG00000230284	0	0	0	0	0	0	0	0
ENSG00000274919	0	0	0	0	0	0	0	0
ENSG00000181634	44	46	55	16	27	42	56	16
ENSG00000136888	991	1810	1045	1128	979	1882	1052	1094
ENSG00000214654	16	27	28	6	9	12	9	5
ENSG00000270917	5	4	4	0	3	5	4	3
ENSG00000095261	1394	1113	781	631	704	628	1320	516
ENSG00000226752	91	138	95	67	13	21	71	44
ENSG00000119403	1268	1522	713	587	295	508	568	554
ENSG00000119401	981	684	692	465	640	472	913	435
ENSG00000148180	10286	6070	13241	8323	9045	5022	22505	11387
ENSG00000237137	0	0	0	0	0	0	0	0
ENSG00000273399	0	0	0	0	0	0	0	0
ENSG00000272871	0	0	0	0	0	0	0	0
ENSG00000229029	1	0	0	0	0	0	0	0
ENSG00000147869	0	0	0	0	0	0	0	0
ENSG00000286500	0	0	0	0	0	0	0	0
ENSG00000283647	0	0	0	0	0	0	0	0
ENSG00000199814	0	0	0	0	0	0	0	0
ENSG00000214110	0	0	0	0	0	0	0	0
ENSG00000215237	2	5	0	0	0	0	0	0
ENSG00000234297	129	78	92	43	40	29	121	36
ENSG00000228095	0	0	0	0	0	0	0	0
ENSG00000226590	0	0	0	0	0	0	0	0
ENSG00000285556	0	0	0	0	0	0	0	0
ENSG00000287930	0	0	0	0	0	0	0	0
ENSG00000237747	0	0	0	0	0	0	0	0
ENSG00000188029	0	0	0	0	0	0	0	0
ENSG00000226823	11	6	7	11	2	5	20	5
ENSG00000228072	0	0	0	0	0	0	0	0
ENSG00000230453	16	7	21	9	4	0	13	5
ENSG00000225123	1	0	0	0	0	0	0	0
ENSG00000234373	2	3	2	0	0	1	0	0
ENSG00000226562	0	1	3	1	0	0	5	1
ENSG00000204982	0	0	0	1	0	0	0	0
ENSG00000205274	1	0	0	0	0	0	0	0
ENSG00000231991	974	709	448	412	732	536	1250	524
ENSG00000183938	0	0	0	0	0	0	0	0
ENSG00000234122	0	0	0	0	0	0	1	0
ENSG00000229063	0	0	0	0	0	0	0	0
ENSG00000215206	0	0	0	0	0	0	0	0
ENSG00000240215	0	0	0	0	0	0	0	0
ENSG00000237984	221	284	156	123	100	153	189	137
ENSG00000281128	0	0	0	0	0	0	0	0
ENSG00000231165	2	2	0	0	0	0	0	0
ENSG00000260947	14	22	0	0	0	0	0	0
ENSG00000287063	1	0	0	0	0	0	0	0
ENSG00000227301	0	0	0	0	0	0	0	0
ENSG00000287495	0	0	0	2	0	0	0	0
ENSG00000235481	0	3	0	1	0	0	1	0
ENSG00000233776	0	0	0	0	0	0	0	1
ENSG00000223394	0	0	0	0	0	0	0	0
ENSG00000107341	1785	1946	1859	1464	1612	1782	3011	2384
ENSG00000200834	0	0	0	0	0	0	0	0
ENSG00000251748	0	0	0	0	0	0	0	0
ENSG00000238300	0	0	0	0	0	0	0	0
ENSG00000238886	0	0	0	0	0	0	0	2
ENSG00000226801	0	0	0	0	0	0	0	0
ENSG00000222259	0	0	0	0	0	0	0	0
ENSG00000228352	0	0	0	0	0	0	0	0
ENSG00000198876	758	945	802	681	402	515	1081	750
ENSG00000224802	0	0	0	0	0	0	0	0
ENSG00000239392	2	0	0	0	0	0	1	0
ENSG00000148053	146	143	91	63	24	46	7	5
ENSG00000135047	3257	2412	2877	1901	5003	3359	3608	1608
ENSG00000164946	0	0	3	0	0	0	0	1
ENSG00000227355	0	0	0	1	2	0	0	0
ENSG00000240299	0	0	0	0	0	0	0	0
ENSG00000213467	4	8	9	2	5	5	8	1
ENSG00000229854	0	0	0	0	0	0	0	0
ENSG00000148334	1131	1188	697	604	824	945	1004	985
ENSG00000198887	695	558	659	267	447	349	613	157
ENSG00000274421	0	0	0	0	0	0	0	0
ENSG00000239180	0	0	0	0	0	0	0	0
ENSG00000272232	0	0	0	0	0	0	0	0
ENSG00000232086	0	0	0	0	0	0	1	0
ENSG00000223966	0	0	0	0	0	0	1	0
ENSG00000207935	0	0	0	0	0	0	0	0
ENSG00000224437	0	0	0	0	0	0	1	0
ENSG00000229814	0	0	0	0	0	0	0	1
ENSG00000186881	0	0	0	0	0	0	0	0
ENSG00000283001	0	0	0	0	0	0	0	0
ENSG00000148136	0	0	0	0	0	0	0	0
ENSG00000186943	0	0	0	0	0	0	0	0
ENSG00000237443	0	0	0	0	0	0	0	0
ENSG00000277556	0	0	0	0	0	0	0	0
ENSG00000276119	0	0	0	0	0	0	0	0
ENSG00000136839	0	0	0	0	0	0	0	0
ENSG00000273423	0	0	0	0	0	0	0	2
ENSG00000235248	0	0	0	0	0	0	0	0
ENSG00000188712	0	0	0	0	0	0	0	0
ENSG00000136783	1103	1062	541	510	1076	967	824	403
ENSG00000165028	27	34	10	10	20	15	26	12
ENSG00000226334	2	3	4	1	1	1	1	3
ENSG00000230013	0	0	0	0	0	0	0	0
ENSG00000165029	607	439	912	480	490	394	634	238
ENSG00000136918	0	0	0	0	0	0	0	0
ENSG00000188523	2	0	1	1	0	0	0	1
ENSG00000160349	6	2	2	1	0	0	2	7
ENSG00000188394	7	4	11	20	0	0	15	5
ENSG00000260230	2	4	24	12	4	6	41	12
ENSG00000122136	0	0	0	0	0	0	0	0
ENSG00000148358	3051	2377	3777	2233	2108	2259	3135	1394
ENSG00000096872	533	326	452	233	252	157	733	212
ENSG00000175893	287	314	379	190	297	375	216	90
ENSG00000136854	1467	1172	1226	870	1444	1208	2579	1144
ENSG00000147889	415	570	268	247	148	173	389	562
ENSG00000257198	2	0	0	0	0	0	0	0
ENSG00000279608	0	0	0	0	0	1	0	0
ENSG00000174038	0	0	0	0	1	0	0	0
ENSG00000241568	0	0	0	0	0	0	0	0
ENSG00000165282	640	479	623	328	502	341	559	278
ENSG00000234181	0	0	0	0	0	0	0	0
ENSG00000165283	1967	2213	1133	1068	1523	1929	2171	1881
ENSG00000005238	696	1112	981	883	453	866	1172	1632
ENSG00000215198	0	0	0	0	0	0	0	0
ENSG00000198722	1024	821	793	492	472	428	630	272
ENSG00000279083	0	0	0	0	0	0	0	0
ENSG00000227167	0	0	0	0	0	0	0	0
ENSG00000264638	0	0	0	0	0	0	0	0
ENSG00000252960	0	0	0	0	0	0	0	0
ENSG00000236857	0	0	0	0	0	0	0	0
ENSG00000155875	1	1	5	2	2	1	1	0
ENSG00000236680	122	93	42	23	59	57	84	79
ENSG00000155876	3272	2235	2231	1709	3214	2115	3868	2016
ENSG00000178031	1184	900	799	439	620	513	161	64
ENSG00000288699	0	0	0	0	0	0	0	0
ENSG00000221829	351	306	158	118	136	109	242	189
ENSG00000122735	1	0	0	0	0	0	0	0
ENSG00000251697	0	0	0	0	0	0	0	0
ENSG00000168913	0	1	2	1	2	1	4	2
ENSG00000230729	0	0	0	0	0	0	0	0
ENSG00000232983	0	0	0	0	0	0	0	0
ENSG00000122756	0	0	3	0	1	0	1	1
ENSG00000237159	0	0	0	0	0	0	0	0
ENSG00000164967	238	266	146	131	146	172	218	309
ENSG00000137100	1347	1709	855	946	956	1401	1288	1642
ENSG00000205143	3	1	8	2	6	2	2	2
ENSG00000213930	123	161	115	125	140	132	209	222
ENSG00000258728	0	0	0	0	0	0	2	0
ENSG00000137070	159	199	175	109	107	182	118	143
ENSG00000213927	0	0	0	0	0	0	0	0
ENSG00000261215	2	4	1	0	1	3	0	3
ENSG00000187186	0	5	3	3	1	4	3	4
ENSG00000230074	2	2	1	0	0	0	0	0
ENSG00000172724	0	0	0	0	0	0	0	0
ENSG00000288583	0	0	0	0	0	0	0	0
ENSG00000137077	0	0	0	0	0	0	0	0
ENSG00000205108	1	1	3	0	0	0	0	0
ENSG00000147955	2609	3280	1835	1505	2363	3332	1804	1853
ENSG00000273932	0	0	0	0	0	0	0	0
ENSG00000148308	1473	1048	739	575	871	659	1326	865
ENSG00000170835	7	9	9	4	0	4	2	7
ENSG00000170827	2	3	6	1	0	1	1	3
ENSG00000160271	19	27	42	40	32	44	36	74
ENSG00000285245	0	0	0	0	0	0	0	0
ENSG00000148288	57	54	67	38	84	72	30	38
ENSG00000119440	0	0	0	0	0	0	0	0
ENSG00000175164	0	0	0	0	0	0	0	0
ENSG00000201843	0	0	0	0	0	0	0	0
ENSG00000204031	0	0	0	0	0	0	0	1
ENSG00000148296	1148	764	872	576	882	691	1173	576
ENSG00000201451	0	0	0	0	0	0	0	0
ENSG00000148297	699	718	616	454	340	449	580	618
ENSG00000230064	0	0	0	0	0	0	0	0
ENSG00000148303	17860	40042	14690	18349	13933	28166	14089	23759
ENSG00000206611	0	0	0	0	0	0	0	0
ENSG00000200831	0	0	0	0	0	0	0	0
ENSG00000199744	0	0	0	0	0	0	0	0
ENSG00000252542	0	0	0	0	0	0	0	0
ENSG00000148290	308	567	298	383	465	823	536	851
ENSG00000148291	225	375	136	158	132	212	223	242
ENSG00000148248	12574	10552	9795	7078	16133	14871	10006	6463
ENSG00000198870	5	11	12	3	2	4	19	16
ENSG00000148300	792	785	590	509	572	645	938	583
ENSG00000160323	34	30	64	53	14	20	77	83
ENSG00000160325	148	246	194	186	137	169	178	301
ENSG00000160326	431	345	170	127	235	171	337	269
ENSG00000196312	107	117	98	76	70	98	117	113
ENSG00000197214	0	0	0	0	0	0	0	0
ENSG00000228376	0	0	0	0	0	0	0	0
ENSG00000228038	0	0	0	0	0	0	0	0
ENSG00000213612	1	0	0	0	1	0	0	0
ENSG00000277103	0	0	0	0	0	0	0	0
ENSG00000159712	1	2	1	0	0	0	1	0
ENSG00000252721	0	0	0	0	0	0	0	0
ENSG00000242375	68	80	77	66	45	81	79	76
ENSG00000188801	82	83	86	40	47	40	102	24
ENSG00000203279	0	1	1	1	0	0	0	0
ENSG00000235494	0	0	0	0	0	0	0	0
ENSG00000254483	0	0	0	0	0	0	0	0
ENSG00000136943	10	9	4	5	5	6	6	0
ENSG00000179443	0	0	0	0	0	0	0	0
ENSG00000243641	0	0	0	0	0	0	0	0
ENSG00000236110	0	0	0	0	0	0	0	0
ENSG00000122707	1423	1403	3573	2183	1789	1906	2851	1081
ENSG00000276730	0	0	0	0	0	0	0	0
ENSG00000122705	3990	4439	2484	2621	2952	3419	4646	4018
ENSG00000159921	653	472	490	428	454	421	527	233
ENSG00000215283	2	2	7	1	2	1	2	8
ENSG00000119414	1864	1530	1184	1127	1299	1212	2484	1350
ENSG00000232630	14	9	6	2	5	6	9	0
ENSG00000235332	0	1	0	0	0	0	0	0
ENSG00000136933	554	716	375	313	387	551	417	442
ENSG00000044574	25940	15896	23374	13371	36469	20568	17527	5854
ENSG00000239705	0	1	0	1	0	2	0	0
ENSG00000165219	1059	767	867	487	642	458	1335	360
ENSG00000214593	1	1	0	0	1	0	0	1
ENSG00000200554	0	0	0	0	0	0	0	0
ENSG00000227845	0	0	0	0	0	0	0	0
ENSG00000274510	0	0	0	0	0	0	0	0
ENSG00000252313	0	0	0	0	0	0	0	0
ENSG00000225347	0	0	0	0	0	0	0	0
ENSG00000122729	2771	1654	2579	1564	3351	1974	4085	1432
ENSG00000165264	756	906	466	418	637	693	764	461
ENSG00000232303	0	0	0	1	0	0	0	0
ENSG00000122728	1	0	0	1	0	0	2	0
ENSG00000223440	0	0	0	0	0	0	0	0
ENSG00000230516	0	0	0	0	0	0	0	0
ENSG00000238001	0	0	1	0	0	0	0	0
ENSG00000107201	5	3	2	1	5	3	1	0
ENSG00000288684	0	1	0	0	1	1	1	0
ENSG00000197579	538	394	533	340	439	329	576	194
ENSG00000148400	1043	691	642	437	445	320	328	192
ENSG00000125484	975	626	848	593	445	376	984	311
ENSG00000165695	10	9	4	10	7	7	30	22
ENSG00000224992	0	1	0	0	0	0	0	1
ENSG00000165698	137	143	97	94	87	114	137	172
ENSG00000165699	745	567	702	402	590	537	826	438
ENSG00000263816	0	0	0	0	0	0	0	0
ENSG00000234907	0	0	0	0	0	0	0	0
ENSG00000238558	0	0	0	0	0	0	0	0
ENSG00000196205	45439	83427	40529	46322	38147	59054	33918	41655
ENSG00000165702	0	0	0	0	0	0	0	0
ENSG00000236875	0	2	0	0	3	4	0	3
ENSG00000181404	383	407	254	215	261	263	412	388
ENSG00000227518	2	1	1	3	1	5	3	1
